,artists,education,knowledge,school,science,songs,teach,teacher
5476,Master P,0,0,0,0,Till We Dead and Gone,0,0
5477,Master P,0,0,0,0,Time for a 187,0,0
5478,Master P,0,0,0,0,Time to Check My Crackhouse,0,0
5479,Master P,0,0,0,0,Twerk That Thang,0,0
5480,Master P,0,0,0,0,War Wounds,0,0
5481,Master P,0,0,0,0,Watch Your Ass,0,0
5482,Master P,0,0,0,0,We All We Got,0,0
5483,Master P,0,0,0,0,We Like Them Girlz,0,0
5484,Master P,0,0,0,0,We Riders,0,0
5485,Master P,0,0,0,0,Welcome to My City,0,0
5486,Master P,0,0,0,0,What I'm Bout,0,0
5487,Master P,0,0,0,0,What's Up with That,0,0
5488,Master P,0,0,0,0,When They Gone,0,0
5489,Master P,0,0,0,0,When They Gone,0,0
5490,Master P,0,0,0,0,Where Do We Go from Here,0,0
5491,Master P,0,0,0,0,Who Down to Ride,0,0
5460,Master P,0,0,0,0,Take It Outside,0,0
5458,Master P,0,0,0,0,Still Ballin',0,0
5424,Master P,0,0,0,0,Plan B,0,0
5433,Master P,0,0,0,0,Respect My Game,0,0
5439,Master P,0,0,0,0,Rock It,0,0
5438,Master P,0,0,0,0,Robbery,0,0
5437,Master P,0,0,0,0,Ride,0,0
5436,Master P,0,0,0,0,Ride 4 You,0,0
5435,Master P,0,0,0,0,Richtown,0,0
5434,Master P,0,0,0,0,Return of da Don,0,0
5432,Master P,0,0,0,0,Represent,0,0
5457,Master P,0,0,0,0,Step to Dis,0,0
5431,Master P,0,0,0,0,Real Love,0,0
5430,Master P,0,0,0,0,Psycho Rhymes,0,0
5429,Master P,0,0,0,0,Poppin' Them Collars,0,0
5428,Master P,0,0,0,0,Pockets Gone' Stay Fat,0,0
5427,Master P,0,0,0,0,Playa Wit Game,0,0
5426,Master P,0,0,0,0,Playa Haterz,0,0
5440,Master P,0,0,0,0,Roll How We Roll,0,0
5441,Master P,0,0,0,0,Rollin' the Dice,0,0
5442,Master P,0,0,0,0,Rollin' Thru My Hood,0,0
5443,Master P,0,0,0,0,Safe Sex,0,0
5444,Master P,0,0,0,0,Saxophone,0,0
5445,Master P,0,0,0,0,Say Brah,0,0
5446,Master P,0,0,0,0,Sellin' Ice Cream,0,0
5447,Master P,0,0,0,0,Shake What Ya Got,0,0
5448,Master P,0,0,0,0,Shoot 'Em Up,0,0
5449,Master P,0,0,0,0,Shut It Down,0,0
5450,Master P,0,0,0,0,Snitches,0,0
5451,Master P,0,0,0,0,So Many Souls Deceased,0,0
5452,Master P,0,0,0,0,"Soldiers, Riders, And G's",0,0
5453,Master P,0,0,0,0,Some Jack,0,0
5454,Master P,0,0,0,0,Somethin for the Street,0,0
5455,Master P,0,0,0,0,Soulja Boo,0,0
5456,Master P,0,0,0,0,Souljas,0,0
5492,Master P,0,0,0,0,Who Them Boyz,0,0
5493,Master P,0,0,0,0,Who Want Some,0,0
5494,Master P,0,0,0,0,Whoadie Gone,0,0
5537,Method Man,0,0,0,0,Grid Iron Rap,0,0
5543,Method Man,0,0,0,0,Is It Me,0,0
5542,Method Man,0,0,0,0,I Know Sumptn,0,0
5541,Method Man,0,0,0,0,I Get My Thang in Action,0,0
5540,Method Man,0,0,0,0,I'm Dope Ni**a,0,0
5539,Method Man,0,0,0,0,How Bout Dat,0,0
5538,Method Man,0,0,0,0,Gunshowers,0,0
5536,Method Man,0,0,0,0,Got to Have It,0,0
5495,Master P,0,0,0,0,Whole Hood,0,0
5535,Method Man,0,0,0,0,Four Minutes to Lock Down,0,0
5534,Method Man,0,0,0,0,Fire Ina Hole,0,0
5533,Method Man,0,0,0,0,Father's Day,0,0
5532,Method Man,0,0,0,0,Fall Out,0,0
5531,Method Man,0,0,0,0,Everything,0,0
5530,Method Man,0,0,0,0,Errbody Scream,0,0
5544,Method Man,0,0,0,0,It's That Wu Shit,0,0
5545,Method Man,0,0,0,0,Judgement Day,0,0
5546,Method Man,0,0,0,0,Judgement Day,0,0
5547,Method Man,0,0,0,0,Judgement Day,0,0
5548,Method Man,0,0,0,0,Killin' Fields,0,0
5549,Method Man,0,0,0,0,Let's Ride,0,0
5550,Method Man,0,0,0,0,Maaad Crew,0,0
5551,Method Man,0,0,0,0,Mef vs Chef 2,0,0
5552,Method Man,0,0,0,0,Meth vs. Chef,0,0
5553,Method Man,0,0,0,0,Mi Casa,0,0
5554,Method Man,0,0,0,0,Miranda,0,0
5555,Method Man,0,0,0,0,Mr. Sandman,0,0
5556,Method Man,0,0,0,0,Mrs. International,0,0
5557,Method Man,0,0,0,0,Neva Herd Dis B 4,0,0
5558,Method Man,0,0,0,0,Never Hold Back,0,0
5559,Method Man,0,0,0,0,Our Dreams,0,0
5560,Method Man,0,0,0,0,P.L.O. Style,0,0
5529,Method Man,0,0,0,0,Elements,0,0
5528,Method Man,0,0,0,0,Dis Iz 4 All My Smokers,0,0
5527,Method Man,0,0,0,0,Dirty Mef,0,0
5510,Method Man,0,0,0,0,Big Dogs,0,0
5496,Master P,0,0,0,0,Why They Wanna Wish Death,0,0
5497,Master P,0,0,0,0,Would You,0,0
5498,Master P,0,0,0,0,Y'all Don't Know,0,0
5499,Master P,0,0,0,0,Y'all Don't Want None,0,0
5500,Master P,0,0,0,0,Yappin',0,0
5501,Method Man,0,0,0,0,"1, 2, 1, 2",0,0
5502,Method Man,0,0,0,0,4 Ever,0,0
5503,Method Man,0,0,0,0,A Lil Bit,0,0
5504,Method Man,0,0,0,0,Act Right,0,0
5505,Method Man,0,0,0,0,Afterparty,0,0
5506,Method Man,0,0,0,0,All I Need,0,0
5507,Method Man,0,0,0,0,All I Need,0,0
5508,Method Man,0,0,0,0,All I Need,0,0
5509,Method Man,0,0,0,0,Baby Come On,0,0
5511,Method Man,0,0,0,0,Big Dogs,0,0
5526,Method Man,0,0,0,0,Dat's Dat S**t,0,0
5512,Method Man,0,0,0,0,Biscuits,0,0
5513,Method Man,0,0,0,0,Blackout,0,0
5514,Method Man,0,0,0,0,Break Ups 2 Make Ups,0,0
5515,Method Man,0,0,0,0,Bring the Pain,0,0
5516,Method Man,0,0,0,0,Bring the Pain,0,0
5517,Method Man,0,0,0,0,Bring the Pain,0,0
5518,Method Man,0,0,0,0,Cheka,0,0
5519,Method Man,0,0,0,0,City Lights,0,0
5520,Method Man,0,0,0,0,Cradle Rock,0,0
5521,Method Man,0,0,0,0,Criminology 2.5,0,0
5522,Method Man,0,0,0,0,Crooked Letter I,0,0
5523,Method Man,0,0,0,0,Dangerous,0,0
5524,Method Man,0,0,0,0,Dangerous Grounds,0,0
5525,Method Man,0,0,2,0,Dangerous MCees,0,0
5425,Master P,0,0,0,0,Playa from Around the Way,0,0
5423,Master P,0,0,0,0,Pass Me da Green,0,0
5286,Mac Dre,0,0,0,0,Something You Should Know,0,0
5329,Mac Miller,0,0,0,0,Watching Movies,0,0
5335,Master P,0,0,0,0,A Woman,0,0
5334,Master P,0,0,0,0,99 Ways to Die,0,0
5333,Master P,0,0,0,0,211,0,0
5332,Master P,0,0,0,0,20 on Cars 26 on Trucks,0,0
5331,Master P,0,0,0,0,1-900-Master P,0,0
5330,Mac Miller,0,0,0,0,Youforia,0,0
5328,Mac Miller,0,0,0,0,Up All Night,0,0
5320,Mac Miller,0,0,0,0,PA Nights,0,0
5327,Mac Miller,0,0,0,0,Under the Weather,0,0
5326,Mac Miller,0,0,0,0,Suplexes Inside of Complexes and Duplexes,0,0
5325,Mac Miller,0,0,0,0,Someone Like You,0,0
5324,Mac Miller,0,0,0,0,Smile Back,0,0
5323,Mac Miller,0,0,0,0,S.D.S.,0,0
5322,Mac Miller,0,0,0,0,Remember,0,0
5336,Master P,0,0,0,0,Act a Fool,0,0
5337,Master P,0,0,0,0,"After Dollars, No Cents",0,0
5338,Master P,0,0,0,0,Ain't Nothing Changed,0,0
5339,Master P,0,0,0,0,Always Come Back to You,0,0
5340,Master P,0,0,0,0,Always Look a Man in the Eyes,0,0
5341,Master P,0,0,0,0,Anything Goes,0,0
5342,Master P,0,0,0,0,Anything Goes,0,0
5343,Master P,0,0,0,0,Back on Top,0,0
5344,Master P,0,0,0,0,Back Up off Me,0,0
5345,Master P,0,0,0,0,Bastard Child,0,0
5346,Master P,0,0,0,0,Best Hustler,0,0
5347,Master P,0,0,0,0,Bitches and Money,0,0
5348,Master P,0,0,0,0,Black and White,0,0
5349,Master P,0,0,0,0,Bloody Murder,0,0
5350,Master P,0,0,0,0,Boonapalist,0,0
5351,Master P,0,0,0,0,Bout Dat,0,0
5352,Master P,0,0,0,0,Bout That Drama,0,0
5321,Mac Miller,0,0,0,0,Red Dot Music,0,0
5319,Mac Miller,0,0,0,0,One Last Thing,0,0
5422,Master P,0,0,0,0,Ooohhhwee,0,0
5294,Mac Dre,0,0,0,0,Valley Joe,0,0
5300,Mac Miller,0,0,0,0,Avian,0,0
5299,Mac Miller,0,0,0,0,Aquarium,0,0
5298,Mac Dre,0,0,0,0,Young Playah,0,0
5297,Mac Dre,0,0,0,0,Young Playah',0,0
5296,Mac Dre,0,0,0,0,Young Black Brotha,0,0
5295,Mac Dre,0,0,0,0,Willingly,0,0
5293,Mac Dre,0,0,0,0,The Pain,0,0
5318,Mac Miller,0,0,0,0,Of the Soul,0,0
5292,Mac Dre,0,0,0,0,The Mac Named Dre,0,0
5291,Mac Dre,0,0,0,0,That's Wusup,0,0
5290,Mac Dre,0,0,0,0,Take Yo' Panties Off,0,0
5289,Mac Dre,0,0,0,0,Take Yo Panties Off,0,0
5288,Mac Dre,0,0,0,0,Stuart Littles,0,0
5287,Mac Dre,0,0,0,0,Something You Should Know,0,0
5301,Mac Miller,0,0,0,0,Bird Call,0,0
5302,Mac Miller,0,0,0,0,Blue Slide Park,0,0
5303,Mac Miller,0,0,0,0,Claymation,0,0
5304,Mac Miller,0,0,0,0,English Lane,0,0
5305,Mac Miller,0,0,0,0,Frick Park Market,0,0
5306,Mac Miller,0,0,0,0,Gees,0,0
5307,Mac Miller,0,0,0,0,Goosebumpz,0,0
5308,Mac Miller,0,0,0,0,I Am Who Am (Killin' Time),0,0
5309,Mac Miller,0,0,0,0,I'm Not Real,0,0
5310,Mac Miller,0,0,0,0,Loitering,0,0
5311,Mac Miller,0,0,0,0,Loud,0,0
5312,Mac Miller,0,0,0,0,Man in the Hat,0,0
5313,Mac Miller,0,0,2,0,Matches,0,0
5314,Mac Miller,0,0,0,0,Missed Calls,0,0
5315,Mac Miller,0,0,0,0,My Team,0,0
5316,Mac Miller,0,0,0,0,O.K.,0,0
5317,Mac Miller,0,0,0,0,Objects in the Mirror,0,0
5353,Master P,0,0,0,0,Captain Kirk,0,0
5354,Master P,0,0,0,0,Crazy Bout Ya,0,0
5355,Master P,0,0,0,0,Da Last Don,0,0
5398,Master P,0,0,0,0,Let 'Em Go,0,0
5404,Master P,0,0,0,0,Love Hate,0,0
5403,Master P,0,0,0,0,Life I Live,0,0
5402,Master P,0,0,0,0,Life Ain't Easy,0,0
5401,Master P,0,0,0,0,Let's Get 'Em,0,0
5400,Master P,0,0,0,0,Let's Get 'Em,0,0
5399,Master P,0,0,0,0,Let My 9 Get Em',0,0
5397,Master P,0,0,0,0,Late Night Creepin',0,0
5356,Master P,0,0,0,0,Dana You Can Bang Her,0,0
5396,Master P,0,0,0,0,Just an Everyday Thang,0,0
5395,Master P,0,0,0,0,It's All Good,0,0
5394,Master P,0,0,0,0,It's a Drought,0,0
5393,Master P,0,0,0,0,It Don't Get No Better,0,0
5392,Master P,0,0,0,0,If,0,0
5391,Master P,0,0,0,0,I'm Going Big Time,0,0
5405,Master P,0,0,0,0,Low Down and Dirty,0,0
5406,Master P,0,0,0,0,Make 'Em Say Ugh,0,0
5407,Master P,0,0,0,0,Mama Raised Me,0,0
5408,Master P,0,0,0,0,Mama's Bad Boy,0,0
5409,Master P,0,0,0,0,More 2 Life,0,0
5410,Master P,0,0,0,0,Mr. Ice Cream Man,0,0
5411,Master P,0,0,0,0,My Babooski,0,0
5412,Master P,0,0,0,0,My Dogs,0,0
5413,Master P,0,0,0,0,My Ghetto Heroes,0,0
5414,Master P,0,0,0,0,Never Ending Game,0,0
5415,Master P,0,0,0,0,No Limit Party,0,0
5416,Master P,0,0,0,0,No More Tears,0,0
5417,Master P,0,0,0,0,Nobody Moves,0,0
5418,Master P,0,0,0,0,Oh Na Nae,0,0
5419,Master P,0,0,0,0,Only God Can Judge Me,0,0
5420,Master P,0,0,0,0,Only Time Will Tell,0,0
5421,Master P,0,0,0,0,Ooh Shit,0,0
5390,Master P,0,0,0,0,I'm Alright,0,0
5389,Master P,0,0,0,0,I'm a Gangsta,0,0
5388,Master P,0,0,0,0,I Need Dubs,0,0
5371,Master P,0,0,0,0,Ghetto Honeys,0,0
5357,Master P,0,0,0,0,Dead Presidents,0,0
5358,Master P,0,0,0,0,Dear Mr. President,0,0
5359,Master P,0,0,0,0,Doo Rags,0,0
5360,Master P,0,0,0,0,Dope Mann,0,0
5361,Master P,0,0,0,0,"Dope, Pussy and Money",0,0
5362,Master P,0,0,0,0,Eternity,0,0
5363,Master P,0,0,0,0,Eyes of a Killer,0,0
5364,Master P,0,0,0,0,Eyes on Your Enemies,0,0
5365,Master P,0,0,0,0,Feel Me,0,0
5366,Master P,0,0,0,0,Get Yo Mind Right,0,0
5367,Master P,0,0,0,0,Get Your Paper,0,0
5368,Master P,0,0,0,0,Ghetto Ballin,0,0
5369,Master P,0,0,0,0,Ghetto D,0,0
5370,Master P,0,0,0,0,Ghetto Honey,0,0
5372,Master P,0,0,0,0,Ghetto in the Sky,0,0
5387,Master P,0,0,0,0,I Miss My Homies,0,0
5373,Master P,0,0,0,0,Ghetto Life,0,0
5374,Master P,0,0,0,0,Ghetto Love,0,0
5375,Master P,0,0,0,0,Ghetto Model,0,0
5376,Master P,0,0,0,0,Ghetto Prayer,0,0
5377,Master P,0,0,0,0,Golds in They Mouth,0,0
5378,Master P,0,0,0,0,Goodbye to My Homies,0,0
5379,Master P,0,0,0,0,Hands of a Dead Man,0,0
5380,Master P,0,0,0,0,Hoe Games,0,0
5381,Master P,0,0,0,0,Hot Boys and Girls,0,0
5382,Master P,0,0,0,0,How G's Ride,0,0
5383,Master P,0,0,0,0,Hush,0,0
5384,Master P,0,0,0,0,I Ain't Play'n,0,0
5385,Master P,0,0,0,0,I Don't Give Ah What,0,0
5386,Master P,0,0,0,0,I Don't,0,0
5006,LL Cool J,0,0,0,0,That's a Lie,0,0
5005,LL Cool J,0,0,0,0,Take It Off,0,0
5004,LL Cool J,0,0,0,0,Straight from Queens,0,0
4632,Lil B,0,0,0,0,I Love Strugglin',0,0
4638,Lil B,0,0,0,0,I'm Like Killah (Remix),0,0
4637,Lil B,0,0,0,0,I'm Heem,0,0
4636,Lil B,0,0,0,0,I'm God,0,0
4635,Lil B,0,0,0,0,I Seen That Light,0,0
4634,Lil B,0,0,0,0,I Own Swag,0,0
4633,Lil B,0,0,0,0,I Love You,0,0
4631,Lil B,0,0,0,0,I Hate Myself,0,0
4623,Lil B,0,0,0,0,Goodby Basedgod Velli,0,0
4630,Lil B,0,0,0,0,I Got Bitches,0,0
4629,Lil B,0,0,0,0,I Got AIDS,0,0
4628,Lil B,0,2,0,0,I Am the Ocean,0,0
4627,Lil B,0,0,0,0,I Aint Neva Won,0,0
4626,Lil B,0,0,0,0,How I Feel,0,0
4625,Lil B,0,0,0,0,Green Card,0,0
4639,Lil B,0,0,0,0,I'm Like Killah,0,0
4640,Lil B,0,0,0,0,I'm On My Grind,0,0
4641,Lil B,0,0,0,0,I'm the Devil,0,0
4642,Lil B,0,0,0,0,I'm Thraxx Intro,0,0
4643,Lil B,0,0,0,0,Illusions of Grandeur,0,0
4644,Lil B,0,0,0,0,Im Down 4 Hire,0,0
4645,Lil B,0,0,0,0,Im Fabio,0,0
4646,Lil B,0,0,0,0,In Down Bad,0,0
4647,Lil B,0,0,0,0,Just Dream,0,0
4648,Lil B,0,0,0,0,Keep It 100,0,0
4649,Lil B,0,0,0,0,Keep My Eyes Open 2,0,0
4650,Lil B,0,0,0,0,King Cotton,0,0
4651,Lil B,0,0,0,0,Let Shit Slide,0,0
4652,Lil B,0,0,0,0,Life's Zombies,0,0
4653,Lil B,0,0,0,0,Lil B is a Legend,0,0
4654,Lil B,0,0,0,0,More Silence More Coffins,0,0
4655,Lil B,0,0,0,0,Motivation,0,0
4624,Lil B,0,0,0,0,Got You One,0,0
4622,Lil B,0,0,0,0,Gon Be Okay,0,0
4588,Lil B,0,0,0,0,Be a Star,0,0
4597,Lil B,0,0,0,0,"Cold War, Pt. 2",0,0
4603,Lil B,0,0,0,0,Dirty Game,0,0
4602,Lil B,0,0,0,0,Deep Ass Thoughts,0,0
4601,Lil B,0,0,0,0,December 1989,0,0
4600,Lil B,0,0,0,0,Dangerous Minds 2010,0,0
4599,Lil B,0,0,0,0,Crabs N a Bucket,0,0
4598,Lil B,0,0,0,0,Connect the Dots,0,0
4596,Lil B,0,0,0,0,Cold Nights In Boston,0,0
4621,Lil B,0,0,0,0,Gods Father,0,0
4595,Lil B,0,0,0,0,Clouds,0,0
4594,Lil B,0,0,0,0,Chasing the Rain,0,0
4593,Lil B,0,0,0,0,Buss Em 4 Points,0,0
4592,Lil B,0,0,0,0,Bitch of the City,0,0
4591,Lil B,0,0,0,0,Bitch Im Bussin,0,0
4590,Lil B,0,0,0,0,Beat the Odds,0,0
4604,Lil B,0,0,0,0,Dress For the Occasion,0,0
4605,Lil B,0,0,0,0,Everything,3,0
4606,Lil B,0,2,0,0,Exhibit 6,0,0
4607,Lil B,0,0,0,0,Fed Time,0,0
4608,Lil B,0,0,0,0,Finna Hit a Lick,0,0
4609,Lil B,0,0,0,0,Flash,0,0
4610,Lil B,0,0,0,0,Flowers Rise,0,0
4611,Lil B,0,0,0,0,Fonk Aint Dead,0,0
4612,Lil B,0,0,0,0,Frankie Silver,0,0
4613,Lil B,0,0,0,0,Fuck Em,0,0
4614,Lil B,0,0,0,0,Fuck That Sucka (Intro),0,0
4615,Lil B,0,0,0,0,Fuck Ya Money,0,0
4616,Lil B,0,0,0,0,Game,0,0
4617,Lil B,0,0,0,0,General Bitch,0,0
4618,Lil B,0,0,0,0,Get It While Its Good,0,0
4619,Lil B,0,0,0,0,Ghetto Dreams,0,0
4620,Lil B,0,0,0,0,Go Dumb Tonight,0,0
4656,Lil B,0,0,0,0,My Day Off,0,0
4657,Lil B,0,0,0,0,My Last Call,0,0
4658,Lil B,0,0,0,0,My Last Chance,0,0
4701,Lil B,0,0,2,0,Turned Me Cold,0,0
4707,Lil B,0,0,0,0,Walk the World,0,0
4706,Lil B,0,0,0,0,Vote For Lil B,0,0
4705,Lil B,0,0,0,0,Victory 2010,0,0
4704,Lil B,0,0,0,0,Vampires,0,0
4703,Lil B,0,0,0,0,Up In Smoke,0,0
4702,Lil B,0,0,0,0,Unchain Me,0,0
4700,Lil B,0,0,0,0,Tropics,0,0
4659,Lil B,0,0,2,0,Myspace,0,0
4699,Lil B,0,0,0,0,Trapped In Prison,0,0
4698,Lil B,0,0,0,0,Tiny Pants Bitch,0,0
4697,Lil B,0,0,0,0,Thugs Jurnal,0,0
4696,Lil B,0,0,0,0,The Wilderness,0,0
4695,Lil B,0,0,0,0,The Realist Ever,0,0
4694,Lil B,0,0,0,0,The Original,0,0
4708,Lil B,0,0,0,0,Watch Yo Bitch,0,0
4709,Lil B,0,0,0,0,We Can Go Down,0,0
4710,Lil B,0,0,0,0,What It Feel Like,0,0
4711,Lil B,0,0,0,0,What You Doin',0,0
4712,Lil B,0,0,0,0,What You Think About It,0,0
4713,Lil B,0,0,0,0,When I Write,0,0
4714,Lil B,0,0,0,0,When I Write,0,0
4715,Lil B,0,0,0,0,Where the Game Began,0,0
4716,Lil B,0,0,0,0,Who You Love,0,0
4717,Lil Wayne,0,0,0,0,3 Peat,0,0
4718,Lil Wayne,0,0,0,0,500 Degreez,0,0
4719,Lil Wayne,0,0,0,0,6 Foot 7 Foot,0,0
4720,Lil Wayne,0,0,0,0,A Milli,0,0
4721,Lil Wayne,0,0,0,0,Abortion,0,0
4722,Lil Wayne,0,0,0,0,About All That,0,0
4723,Lil Wayne,0,0,0,0,Act a A**,0,0
4724,Lil Wayne,0,0,0,0,American Star,0,0
4693,Lil B,0,0,5,0,The Old Days,0,0
4692,Lil B,0,2,0,0,The Growth,0,0
4691,Lil B,0,0,0,0,The Bible,0,0
4674,Lil B,0,0,0,0,Real Plexxx,0,0
4660,Lil B,0,0,0,0,Neva Stop Me,0,0
4661,Lil B,0,0,0,0,Neva Switch,0,0
4662,Lil B,0,0,0,0,Never Came Out,0,0
4663,Lil B,0,0,0,0,No Peace,0,0
4664,Lil B,0,0,0,0,No Pressure,0,0
4665,Lil B,0,0,0,0,Nyu,0,0
4666,Lil B,0,0,0,0,Obama BasedGod,0,0
4667,Lil B,0,0,0,0,Open Thunder Eternal Slumber,0,0
4668,Lil B,0,0,0,0,Political Warfare,0,0
4669,Lil B,0,0,0,0,Poppin V,0,0
4670,Lil B,0,0,0,0,Pretty Bitch,0,0
4671,Lil B,0,0,0,0,R.I.P. Swag,0,0
4672,Lil B,0,0,0,0,Rawest Rapper Alive,0,0
4673,Lil B,0,0,0,0,Real Hip Hop 2012,0,0
4675,Lil B,0,0,0,0,Reflections,0,0
4690,Lil B,0,0,0,0,The Basedgods Layer,0,0
4676,Lil B,0,0,0,0,Reflections,0,0
4677,Lil B,0,0,0,0,Respect My Mind,0,0
4678,Lil B,0,0,0,0,Ridin' 4 My N****z,0,0
4679,Lil B,0,0,0,0,Robbin For Xrack,0,0
4680,Lil B,0,0,0,0,Rolls Royce,0,0
4681,Lil B,0,0,0,0,Secrets Pt 1,0,0
4682,Lil B,0,0,0,0,See Ya,0,0
4683,Lil B,0,0,0,0,She Don't Love Me,0,0
4684,Lil B,0,0,0,0,Sky's the Limit,0,0
4685,Lil B,0,0,0,0,Straps On Deck,0,0
4686,Lil B,0,0,0,0,Surrender To Me,0,0
4687,Lil B,0,0,0,0,Talking That Based,0,0
4688,Lil B,0,0,0,0,Tank of Propaine,0,0
4689,Lil B,0,0,0,0,The Based One,0,0
4589,Lil B,0,0,0,0,Beat the Cancer,0,0
4587,Lil B,0,0,0,0,Bay Area Music,0,0
4726,Lil Wayne,0,0,0,0,Back to You,0,0
4493,KRS-One,0,2,0,0,The Way We Live,0,0
4499,KRS-One,0,0,3,0,Uh Oh,0,0
4498,KRS-One,0,0,0,0,Trust,0,0
4497,KRS-One,0,0,0,0,Tote Gunz,0,0
4496,KRS-One,0,0,0,0,Think of All the Things,0,0
4495,KRS-One,0,0,0,0,Things Will Change,0,0
4494,KRS-One,0,0,0,0,Things Is About to Change,0,0
4492,KRS-One,0,0,0,0,The Way I Live,0,0
4484,KRS-One,0,0,0,0,The Message 2002,0,0
4491,KRS-One,0,0,0,0,The Truth,0,0
4490,KRS-One,0,0,0,0,The Truth,0,0
4489,KRS-One,0,0,0,0,The Teacha Returns,0,0
4488,KRS-One,0,0,0,0,The Solution,0,0
4487,KRS-One,0,0,0,0,The Sneak Attack,0,0
4486,KRS-One,0,0,0,0,The Movement,0,0
4500,KRS-One,0,0,0,0,Underground,0,0
4501,KRS-One,0,0,0,0,We Don't Care Anymore,0,0
4502,KRS-One,0,0,0,0,We Made It,0,0
4503,KRS-One,0,0,0,0,What Else Happened,0,0
4504,KRS-One,0,0,0,0,What Kinda World,0,0
4505,KRS-One,0,0,0,0,When the Moon,0,0
4506,KRS-One,0,0,0,0,Why,0,0
4507,KRS-One,0,0,0,0,Woke Up,0,0
4508,KRS-One,0,0,0,0,Ya Feel Dat,0,0
4509,KRS-One,0,2,0,0,You Gon Go?,0,0
4510,Lil' Kim,0,0,0,0,(When Kim Say) Can You Hear Me Now?,0,0
4511,Lil' Kim,0,0,0,0,**** You,0,0
4512,Lil' Kim,0,0,0,0,2 Hatin Bitches (Skit),0,0
4513,Lil' Kim,0,0,0,0,All Good,0,0
4514,Lil' Kim,0,0,0,0,Aunt Dot,0,0
4515,Lil' Kim,0,0,0,0,Big Momma Thang,0,0
4516,Lil' Kim,0,0,0,0,Came Back for You,0,0
4485,KRS-One,0,0,0,0,The Mind,0,0
4483,KRS-One,0,0,0,0,The MC,0,0
4586,Lil B,0,0,0,0,Basedgods So Cocky,0,0
4458,KRS-One,0,0,0,0,Slap Them Up,0,0
4464,KRS-One,0,0,0,0,Splash,0,0
4463,KRS-One,0,0,0,0,Splash,0,0
4462,KRS-One,0,2,0,0,South Bronx 2002,0,0
4461,KRS-One,0,0,0,0,Sound of da Police,0,0
4460,KRS-One,0,0,0,0,Somebody,0,0
4459,KRS-One,0,0,0,0,Smilin' Faces,0,0
4457,KRS-One,0,0,0,0,Runnin Away,0,0
4482,KRS-One,0,0,0,0,The Lessin,0,3
4456,KRS-One,0,0,0,0,Rockin' Til the Morning,0,0
4455,KRS-One,0,0,0,0,Robot,0,0
4454,KRS-One,0,0,0,0,Return of the Boom Bap,0,0
4453,KRS-One,0,0,0,0,Remember,0,0
4452,KRS-One,0,0,0,0,Rappaz R. N. Dainja,0,0
4451,KRS-One,0,0,0,0,Rap History,0,0
4465,KRS-One,0,0,0,0,Squash All Beef,0,0
4466,KRS-One,0,0,0,0,Step into a World (Rapture's Delight),0,0
4467,KRS-One,0,0,0,0,Still Slippin',0,0
4468,KRS-One,0,0,0,0,Still Spittin,0,0
4469,KRS-One,0,0,0,0,Stop Frontin',0,0
4470,KRS-One,0,0,0,0,Stop Skeemin',0,0
4471,KRS-One,0,0,0,0,Straight Through,0,0
4472,KRS-One,0,0,0,0,Street Rhymer,0,0
4473,KRS-One,0,0,0,0,Survival Skills,0,0
4474,KRS-One,0,0,0,0,Survivin',0,0
4475,KRS-One,0,0,0,0,Take It to God,0,0
4476,KRS-One,0,0,0,0,Take Your Tyme,0,0
4477,KRS-One,0,0,0,0,Tears,0,0
4478,KRS-One,0,0,0,0,The Conscious Rapper,0,0
4479,KRS-One,0,0,0,0,The Heat,0,0
4480,KRS-One,0,0,0,0,The I,0,0
4481,KRS-One,0,0,0,0,The Kool Herc,0,0
4517,Lil' Kim,0,0,0,0,Can't F**k With Queen Bee,0,0
4518,Lil' Kim,0,0,0,0,Crush on You,0,0
4519,Lil' Kim,0,0,0,0,Custom Made (Give It to You),0,0
4562,Lil' Kim,0,0,0,0,Shake Ya Bum Bum,0,0
4568,Lil' Kim,0,0,0,0,The Jump Off,0,0
4567,Lil' Kim,0,0,0,0,Suck My D**k,0,0
4566,Lil' Kim,0,0,0,0,Slippin,0,0
4565,Lil' Kim,0,0,0,0,Single Black Female,0,0
4564,Lil' Kim,0,0,0,0,Shut Up B***h,0,0
4563,Lil' Kim,0,0,0,0,She Don't Love You,0,0
4561,Lil' Kim,0,0,0,0,Rock on Wit Yo Bad Self,0,0
4520,Lil' Kim,0,0,0,0,Do What You Like,0,0
4560,Lil' Kim,0,0,0,0,Right Now,0,0
4559,Lil' Kim,0,0,0,0,Revolution,0,0
4558,Lil' Kim,0,0,0,0,Quiet,0,0
4557,Lil' Kim,0,0,0,0,Queen Bitch 101,0,0
4556,Lil' Kim,0,0,0,0,Player Haters,0,0
4555,Lil' Kim,0,0,0,0,Off the Wall,0,0
4569,Lil' Kim,0,0,0,0,This Is a Warning,0,0
4570,Lil' Kim,0,0,0,0,This Is Who I Am,0,0
4571,Lil' Kim,0,0,0,0,Thug Luv,0,0
4572,Lil' Kim,0,0,0,0,We Don't Give a F**k,0,0
4573,Lil' Kim,0,0,0,0,We Don't Need It,0,0
4574,Lil' Kim,0,0,0,0,Who's Number One?,0,0
4575,Lil' Kim,0,0,0,0,Whoa,0,0
4576,Lil' Kim,0,0,0,0,Wrath of Kim's Madness,0,0
4577,Lil B,0,0,0,0,1 Time,0,0
